"","subject","type","item","condition","question","correct_answer","response","rt","group","ambiguity","trimmed_rt"
"2400","L1 14","gap",21,"b","!","{Yes}",0,1342,"L1","Unambiguous",1342
"2439","L1 14","gap",19,"b","!","{Yes}",0,1381,"L1","Unambiguous",1381
"2446","L1 14","gap",23,"b","!","{Yes}",0,2746,"L1","Unambiguous",2746
"2456","L1 14","gap",24,"a","!","{No}",1,3699,"L1","Ambiguous",3699
"2464","L1 14","gap",15,"b","!","{Yes}",0,1802,"L1","Unambiguous",1802
"2475","L1 14","gap",22,"a","!","{Yes}",0,2010,"L1","Ambiguous",2010
"2491","L1 14","gap",17,"b","!","{No}",1,2457,"L1","Unambiguous",2457
"2494","L1 14","gap",20,"a","!","{Yes}",0,1769,"L1","Ambiguous",1769
"2500","L1 14","gap",13,"b","!","{Yes}",0,2185,"L1","Unambiguous",2185
"2511","L1 14","gap",14,"a","!","{Yes}",0,1595,"L1","Ambiguous",1595
"2515","L1 14","gap",16,"a","!","{Yes}",0,1706,"L1","Ambiguous",1706
"2536","L1 15","gap",23,"a","!","{Yes}",0,2387,"L1","Ambiguous",2387
"2570","L1 15","gap",22,"b","!","{Yes}",0,1662,"L1","Unambiguous",1662
"2574","L1 15","gap",17,"a","!","{Yes}",0,1825,"L1","Ambiguous",1825
"2581","L1 15","gap",19,"a","!","{Yes}",0,4118,"L1","Ambiguous",4118
"2598","L1 15","gap",13,"a","!","{Yes}",0,3107,"L1","Ambiguous",3107
"2605","L1 15","gap",15,"a","!","{Yes}",0,2993,"L1","Ambiguous",2993
"2609","L1 15","gap",18,"b","!","{No}",1,2282,"L1","Unambiguous",2282
"2656","L1 15","gap",24,"b","!","{No}",1,6838,"L1","Unambiguous",6838
"2660","L1 15","gap",21,"a","!","{Yes}",0,3136,"L1","Ambiguous",3136
"2668","L1 15","gap",14,"b","!","{No}",1,4875,"L1","Unambiguous",4875
"2685","L1 15","gap",20,"b","!","{No}",1,4957,"L1","Unambiguous",4957
"2695","L1 15","gap",16,"b","!","{No}",1,11150,"L1","Unambiguous",11150
"2716","L1 16","gap",23,"b","!","{No}",1,1974,"L1","Unambiguous",1974
"2719","L1 16","gap",16,"a","!","{No}",1,1396,"L1","Ambiguous",1396
"2722","L1 16","gap",18,"a","!","{No}",1,2070,"L1","Ambiguous",2070
"2735","L1 16","gap",20,"a","!","{No}",1,3748,"L1","Ambiguous",3748
"2749","L1 16","gap",14,"a","!","{Yes}",0,1406,"L1","Ambiguous",1406
"2761","L1 16","gap",19,"b","!","{No}",1,1712,"L1","Unambiguous",1712
"2783","L1 16","gap",21,"b","!","{Yes}",0,1904,"L1","Unambiguous",1904
"2786","L1 16","gap",13,"b","!","{Yes}",0,1627,"L1","Unambiguous",1627
"2793","L1 16","gap",22,"a","!","{No}",1,1922,"L1","Ambiguous",1922
"2830","L1 16","gap",24,"a","!","{Yes}",0,1690,"L1","Ambiguous",1690
"2868","L1 16","gap",15,"b","!","{No}",1,2382,"L1","Unambiguous",2382
"2874","L1 16","gap",17,"b","!","{Yes}",0,2105,"L1","Unambiguous",2105
"2908","L1 17","gap",16,"b","!","{No}",1,3505,"L1","Unambiguous",3505
"2923","L1 17","gap",13,"a","!","{Yes}",0,1810,"L1","Ambiguous",1810
"2930","L1 17","gap",19,"a","!","{Yes}",0,2885,"L1","Ambiguous",2885
"2954","L1 17","gap",18,"b","!","{Yes}",0,1879,"L1","Unambiguous",1879
"2991","L1 17","gap",15,"a","!","{Yes}",0,2080,"L1","Ambiguous",2080
"2999","L1 17","gap",24,"b","!","{Yes}",0,2088,"L1","Unambiguous",2088
"3002","L1 17","gap",23,"a","!","{Yes}",0,1260,"L1","Ambiguous",1260
"3015","L1 17","gap",17,"a","!","{Yes}",0,1909,"L1","Ambiguous",1909
"3019","L1 17","gap",22,"b","!","{Yes}",0,2885,"L1","Unambiguous",2885
"3036","L1 17","gap",14,"b","!","{Yes}",0,2251,"L1","Unambiguous",2251
"3048","L1 17","gap",20,"b","!","{No}",1,2761,"L1","Unambiguous",2761
"3059","L1 17","gap",21,"a","!","{Yes}",0,2073,"L1","Ambiguous",2073
"3091","L1 18","gap",14,"a","!","{Yes}",0,1119,"L1","Ambiguous",1119
"3095","L1 18","gap",22,"a","!","{Yes}",0,1283,"L1","Ambiguous",1283
"3106","L1 18","gap",24,"a","!","{No}",1,2434,"L1","Ambiguous",2434
"3116","L1 18","gap",20,"a","!","{No}",1,4687,"L1","Ambiguous",4687
"3132","L1 18","gap",17,"b","!","{Yes}",0,1301,"L1","Unambiguous",1301
"3147","L1 18","gap",21,"b","!","{Yes}",0,2158,"L1","Unambiguous",2158
"3175","L1 18","gap",15,"b","!","{Yes}",0,3267,"L1","Unambiguous",3267
"3195","L1 18","gap",19,"b","!","{Yes}",0,1912,"L1","Unambiguous",1912
"3211","L1 18","gap",16,"a","!","{Yes}",0,2772,"L1","Ambiguous",2772
"3214","L1 18","gap",13,"b","!","{Yes}",0,1068,"L1","Unambiguous",1068
"3218","L1 18","gap",23,"b","!","{Yes}",0,1492,"L1","Unambiguous",1492
"3221","L1 18","gap",18,"a","!","{No}",1,3617,"L1","Ambiguous",3617
"3263","L1 19","gap",16,"b","!","{No}",1,7487,"L1","Unambiguous",7487
"3289","L1 19","gap",23,"a","!","{Yes}",0,3690,"L1","Ambiguous",3690
"3293","L1 19","gap",15,"a","!","{Yes}",0,2301,"L1","Ambiguous",2301
