"","subject","type","item","condition","question","correct_answer","response","rt","group","ambiguity","trimmed_rt"
"2502","L1 14","gap",3,"b","0","-","-",4419,"L1","Unambiguous",4419
"2541","L1 15","gap",11,"a","0","-","-",8817,"L1","Ambiguous",8817
"2553","L1 15","gap",6,"b","0","-","-",5215,"L1","Unambiguous",5215
"2563","L1 15","gap",3,"a","0","-","-",3942,"L1","Ambiguous",3942
"2590","L1 15","gap",12,"b","0","-","-",4986,"L1","Unambiguous",4986
"2631","L1 15","gap",4,"b","0","-","-",9233,"L1","Unambiguous",9233
"2639","L1 15","gap",10,"b","0","-","-",4666,"L1","Unambiguous",4666
"2649","L1 15","gap",5,"a","0","-","-",25898,"L1","Ambiguous",25898
"2652","L1 15","gap",2,"b","0","-","-",10569,"L1","Unambiguous",10569
"2674","L1 15","gap",8,"b","0","-","-",3321,"L1","Unambiguous",3321
"2687","L1 15","gap",1,"a","0","-","-",9103,"L1","Ambiguous",9103
"2690","L1 15","gap",7,"a","0","-","-",7358,"L1","Ambiguous",7358
"2697","L1 15","gap",9,"a","0","-","-",1702,"L1","Ambiguous",1702
"2728","L1 16","gap",5,"b","0","-","-",4075,"L1","Unambiguous",4075
"2745","L1 16","gap",12,"a","0","-","-",4341,"L1","Ambiguous",4341
"2771","L1 16","gap",11,"b","0","-","-",4031,"L1","Unambiguous",4031
"2774","L1 16","gap",10,"a","0","-","-",4530,"L1","Ambiguous",4530
"2778","L1 16","gap",8,"a","0","-","-",4477,"L1","Ambiguous",4477
"2809","L1 16","gap",1,"b","0","-","-",4071,"L1","Unambiguous",4071
"2816","L1 16","gap",6,"a","0","-","-",6617,"L1","Ambiguous",6617
"2823","L1 16","gap",7,"b","0","-","-",5179,"L1","Unambiguous",5179
"2826","L1 16","gap",2,"a","0","-","-",6063,"L1","Ambiguous",6063
"2833","L1 16","gap",3,"b","0","-","-",3639,"L1","Unambiguous",3639
"2847","L1 16","gap",9,"b","0","-","-",7424,"L1","Unambiguous",7424
"2860","L1 16","gap",4,"a","0","-","-",4865,"L1","Ambiguous",4865
"2897","L1 17","gap",7,"a","0","-","-",3906,"L1","Ambiguous",3906
"2918","L1 17","gap",10,"b","0","-","-",3058,"L1","Unambiguous",3058
"2937","L1 17","gap",1,"a","0","-","-",4299,"L1","Ambiguous",4299
